年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2020,臺南市政府,109年度臺南市政府市政大樓滅火器性能檢測及藥劑更換,崧逸消防實業有限公司,2012-06-08,2020-03-24,2846,6000000,144571,0.02,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53046967&tenderCaseNo=109C0002
2020,臺南市政府,臺南市客家文化會館污水改善工程案,堆高營造工程有限公司,1998-04-30,2020-03-03,7978,100000000,655000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200304&fn=BDM-1-53029229.xml
2020,臺南市政府,臺南市第3公用頻道節目攝影用相機財物採購案,三佑科技有限公司,2001-01-30,2020-02-18,6958,12600000,137840,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200226&fn=BDM-1-53024106.xml
2020,臺南市政府,2020臺灣國際蘭展媒體行銷案,三立電視股份有限公司,1990-05-07,2020-01-31,10861.041666667,1782000000,2600000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200215&fn=BDM-1-53016564.xml
2020,臺南市政府,臺南市安億公園草皮種植工程(開口契約),英康有限公司,2011-08-10,2020-02-11,3107,3000000,1073155,0.36,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200213&fn=BDM-1-53014710.xml
2020,臺南市政府,109年臺南市政府1999話務中心勞務委外案,程高資訊服務股份有限公司,2016-05-27,2020-01-20,1333,30000000,7000000,0.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200203&fn=BDM-1-53005720.xml
2020,臺南市政府,臺南市2020春節媒體餐敘採購案,大億國際酒店股份有限公司,2000-12-18,2020-01-14,6966,256000000,380000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200121&fn=BDM-1-53000893.xml
2020,臺南市政府,臺南市安億公園主題公園工程規劃設計監造技術服務,上禾景觀設計有限公司,1999-06-01,2019-12-13,7500,1000000,1045133,1.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200121&fn=BDM-1-53000774.xml
2020,臺南市政府,臺南地方文化及產業系列節目製播,三冠王有線電視股份有限公司,1996-02-28,2020-01-10,8717,825218000,1620000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200121&fn=BDM-1-53000848.xml
2020,臺南市政府,109年度安億公園暨札哈木公園環境清潔及設施整修工作(開口契約),旭達工程有限公司,2004-08-26,2020-01-14,5619,2000000,470000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200115&fn=BDM-1-52994836.xml
2020,臺南市政府,臺南市政府2020鼠年賀歲市話數據語音託播服務,中華電信股份有限公司臺灣南區電信分公司,1996-06-15,2020-01-14,8613,2000000,527140,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200115&fn=BDM-1-52994754.xml
2020,臺南市政府,109年市政會議網路直播,南天有線電視股份有限公司,1995-12-18,2019-12-25,8773,1000000000,950000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200114&fn=BDM-1-52993629.xml
2020,臺南市政府,臺南市政府民治市政中心市民廣場兒童戲水池、水舞地下蓄水池、戲水平台等清洗維護暨系統線路檢測案,聖仁水電工程有限公司,1982-05-21,2020-01-03,13741,10000000,454643,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200106&fn=BDM-1-52984196.xml
2020,臺南市政府,108年民治市政中心南瀛大樓耐震能力補強工程,安固營造工程股份有限公司,1995-08-18,2019-12-31,8901,22500000,23500000,1.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52983102.xml
2020,臺南市政府,109年臺南市政府首長公務座車租賃,和運租車股份有限公司台南分公司,2003-11-17,2019-10-15,5811,22500000,460800,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979976.xml
2020,臺南市政府,「臺南市政府永華市政中心地下一樓(東側)餐飲委外經營」招商案,大道食品有限公司,2003-04-16,2019-10-18,6029,29800000,289592,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979997.xml
2020,臺南市政府,109年臺南市政府永華市政中心空調系統設備維修保養,增合有限公司,2009-06-10,2019-12-17,3842,2000000,1398000,0.7,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979965.xml
2020,臺南市政府,臺南市政府109年民治市政中心水電修繕(開口契約),聖仁水電工程有限公司,1982-05-21,2019-12-25,13732,10000000,2396500,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979986.xml
2020,臺南市政府,109年度臺南市政府廣電業務推廣及禮賓接送公務車租賃案,小馬國際租賃股份有限公司,1996-11-28,2019-11-26,8398,72000000,656880,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979998.xml
2020,臺南市政府,109年臺南市政府永華市政中心中央監控系統設備維修保養,丞冠實業有限公司,1996-04-24,2019-12-03,8623,5000000,362000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979960.xml
2020,臺南市政府,109年休旅式七人座電動車用電池2組電池租賃,納智捷汽車股份有限公司,2008-05-29,2019-11-19,4191,9800000000,240000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979983.xml
2020,臺南市政府,109年1月臺南市政府1999話務中心勞務委外案,程高資訊服務股份有限公司,2016-05-27,2019-12-25,1307,30000000,630000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979968.xml
2020,臺南市政府,108年臺南市政府雙市政中心公務接駁運輸服務後續擴充,龍族通運有限公司,1998-06-03,2019-12-31,7881,50000000,3005000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980012.xml
2020,臺南市政府,臺南市政府「109年度市政會議紀錄翻譯(開口契約)」採購案,捷宜語言顧問工作室(獨資),2018-05-21,2019-10-22,519,200000,159120,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979992.xml
2020,臺南市政府,109年民治市政園區環境清潔維護委外案,安馨環境清潔有限公司,2017-06-01,2019-12-03,915,3000000,3650000,1.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980002.xml
2020,臺南市政府,臺南市政府雙市政中心暨八個駐外單位電話資訊設備維護保養後續擴充,樺克科技系統股份有限公司,1991-05-08,2019-12-31,10464.041666667,26000000,3750000,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980010.xml
2020,臺南市政府,109年臺南市政府永華市政中心水電設備維修保養,南區機電技術顧問股份有限公司,1982-01-16,2019-12-10,13842,26600000,1956000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979967.xml
2020,臺南市政府,109年永華市政園區環境清潔維護委外案,宇捷清潔有限公司,2015-06-02,2019-12-03,1645,3000000,6350000,2.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980003.xml
2020,臺南市政府,109年臺南市政府公務座車租賃,和運租車股份有限公司台南分公司,2003-11-17,2019-10-22,5818,3000000,855600,0.29,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979981.xml
2019,臺南市政府,2019城市行銷短片暨新媒體託播案,民間全民電視股份有限公司,1996-04-08,2019-12-30,8666,6000000000,950000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191231&fn=BDM-1-52978204.xml
2019,臺南市政府,108年「札哈木部落大學pakitulu」APP行動裝置應用程式及管理系統功能優化維護委託專業服務勞務採購案,晉碩國際科技股份有限公司,2006-05-09,2019-11-26,4949,10000000,400000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191226&fn=BDM-1-52971215.xml
2019,臺南市政府,2020台南好Young電視媒體錄製暨轉播,年代網際事業股份有限公司,1981-06-03,2019-12-17,14076,1808000000,720000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191218&fn=BDM-1-52959595.xml
2019,臺南市政府,108年度臺南市政府OPEN1999優化案後續擴充,黑快馬股份有限公司,2000-01-28,2019-12-13,7259,100000000,93000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191216&fn=BDM-1-52957340.xml
2019,臺南市政府,2020台南市耶誕跨年系列活動後續擴充,好奇廣告事業有限公司,2005-03-04,2019-12-10,5394,5500000,3000000,0.55,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191212&fn=BDM-1-52952764.xml
2019,臺南市政府,臺南市政府民治市政中心一樓大廳LED顯示屏幕建置財物採購案,耀輝科技有限公司,2008-09-25,2019-11-19,4072,1000000,423000,0.42,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191205&fn=BDM-1-52944281.xml
2019,臺南市政府,年終市政成果影片製作,源日工作室(獨資),2015-04-13,2019-11-08,1670,100000,635000,6.35,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191118&fn=BDM-1-52924848.xml
2019,臺南市政府,108年臺南市政府LINE官方帳號採購案,台灣連線股份有限公司,2014-06-12,2019-11-12,1979,841000000,250000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191113&fn=BDM-1-52920238.xml
2019,臺南市政府,2020台南市耶誕跨年系列活動,好奇廣告事業有限公司,2005-03-04,2019-10-15,5338,5500000,8000000,1.45,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191106&fn=BDM-1-52913706.xml
2019,臺南市政府,108年有線電視地方文化推廣活動：夢想舞台,蚯蚓整合文化有限公司,2015-12-10,2019-10-08,1398,2000000,2000000,1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191030&fn=BDM-1-52907167.xml
2019,臺南市政府,2020未來沙龍,蚯蚓整合文化有限公司,2015-12-10,2019-09-17,1377,2000000,3000000,1.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191002&fn=BDM-1-52884179.xml
2019,臺南市政府,108年度安億公園暨札哈木公園環境清潔及設施整修工作(開口契約)2,旭達工程有限公司,2004-08-26,2019-09-27,5510,2000000,275775,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190930&fn=BDM-1-52882744.xml
2019,臺南市政府,108年民治市政中心南瀛大樓耐震能力補強工程委託監造技術服務,祥騰工程顧問有限公司,2013-06-18,2019-08-27,2261,1000000,742512,0.74,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190925&fn=BDM-1-52879194.xml
2019,臺南市政府,108年民治市政中心南瀛堂耐震能力補強工程,展振營造有限公司,2002-05-14,2019-09-24,6342,22580000,4917507,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190925&fn=BDM-1-52879216.xml
2019,臺南市政府,108年民治市政中心南瀛堂耐震能力補強工程委託監造技術服務,岑卓工程顧問有限公司,2011-01-11,2019-08-23,3146,1000000,185000,0.19,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190911&fn=BDM-1-52868980.xml
2019,臺南市政府,2019臺南市全國性雜誌市政廣告宣導,商周編輯顧問股份有限公司,1991-10-14,2019-08-02,10154,5000000,1200000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190828&fn=BDM-1-52859308.xml
2019,臺南市政府,2019臺南市全國性雜誌市政廣告宣導,天下雜誌股份有限公司,1986-04-22,2019-08-02,12155,242024200,1200000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190828&fn=BDM-1-52859308.xml
2019,臺南市政府,108年度Íng-khong•Kuabar─從古華到永康，當代排灣族人的遷徙記事計畫委託專業服務勞務採購案,定藝文化工作室(獨資),2019-07-05,2019-07-24,19,80000,940000,11.75,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190827&fn=BDM-1-52857466.xml
2019,臺南市政府,2019臺南市輔導各業種建置英語友善環境計畫,沐荳設計有限公司,2018-06-22,2019-08-06,410,3050000,1750000,0.57,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190821&fn=BDM-1-52853677.xml
2019,臺南市政府,臺南市政府「府城繪廉潔‧誠信教育一起來」反貪活動場地佈置委外服務案,協奏曲整合行銷有限公司,2009-08-11,2019-08-06,3647,3000000,188000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190821&fn=BDM-1-52853624.xml
2019,臺南市政府,臺南市政府民治市政中心行政大樓廁所改善工程,佳玄土木包工業(獨資),2011-03-16,2019-08-14,3073,1000000,3380000,3.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190815&fn=BDM-1-52849046.xml
2019,臺南市政府,2019臺南市英語閱讀季文宣印刷,綺益彩印科技股份有限公司,1987-02-28,2019-07-30,11840,82000000,514500,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190807&fn=BDM-1-52842389.xml
2019,臺南市政府,108年臺南市形象短片電視廣告託播案（二）,聯利媒體股份有限公司,1993-08-06,2019-07-09,9468,1500000000,2400000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190805&fn=BDM-1-52840311.xml
2019,臺南市政府,108年臺南市形象短片電視廣告託播案（二）,年代網際事業股份有限公司,1981-06-03,2019-07-09,13915,1808000000,2400000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190805&fn=BDM-1-52840311.xml
2019,臺南市政府,108年臺南市形象短片電視廣告託播案（二）,中天電視股份有限公司,1997-03-27,2019-07-09,8139,1800000000,2400000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190805&fn=BDM-1-52840311.xml
2019,臺南市政府,永華市政中心照明改善節能績效保證專案統包採購,漾拓國際股份有限公司,2013-03-07,2019-07-24,2330,196600000,10455900,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190805&fn=BDM-1-52840498.xml
2019,臺南市政府,108年臺南市政府網路行銷服務案,潮網科技股份有限公司,2010-05-11,2019-07-16,3353,50000000,950000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190731&fn=BDM-1-52836673.xml
2019,臺南市政府,台南市各區里政發展稽核研究,山水民意研究股份有限公司,1997-07-21,2019-07-24,8038,5000000,600000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190729&fn=BDM-1-52834383.xml
2019,臺南市政府,臺南市政府永華市政中心智慧節能空調系統設備維護保養,中華電信股份有限公司臺灣南區電信分公司,1996-06-15,2019-07-12,8427,5000000,588000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190715&fn=BDM-1-52822601.xml
2019,臺南市政府,108年度臺南市政府市政大樓滅火器性能檢測及藥劑更換,動林興業有限公司,2018-05-07,2019-07-02,421,100000,150996,1.51,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52822360&tenderCaseNo=108C0014
2019,臺南市政府,2019臺南市英語閱讀季國高中閱讀競賽及造勢行銷活動,沐荳設計有限公司,2018-06-22,2019-06-28,371,3050000,740000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190709&fn=BDM-1-52817015.xml
2019,臺南市政府,2019WBSC世界盃少棒賽高鐵廣告案,廣豐國際媒體股份有限公司,1992-12-02,2019-07-05,9711,1200000000,950000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190708&fn=BDM-1-52816447.xml
2019,臺南市政府,108年永華市政中心市政大樓空調設備更新工程,岳怡企業有限公司,2001-07-24,2019-06-25,6545,20000000,3500000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190626&fn=BDM-1-52806370.xml
2019,臺南市政府,臺南市108年度有線電視服務滿意度調查,華威行銷研究股份有限公司,2004-07-30,2019-05-21,5408,5000000,480000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190612&fn=BDM-1-52793961.xml
2019,臺南市政府,108年度市政宣傳節目製播,新永安有線電視股份有限公司,1994-07-09,2019-05-21,9082,1500000000,980000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190603&fn=BDM-1-52786411.xml
2019,臺南市政府,2019WBSC世界盃少棒賽創意宣傳案,甘霖廣告有限公司,2010-04-09,2019-05-07,3315,5000000,1500000,0.3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190603&fn=BDM-1-52786374.xml
2019,臺南市政府,108年度臺南市政府OPEN1999優化案,黑快馬股份有限公司,2000-01-28,2019-05-07,7039,100000000,900000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190522&fn=BDM-1-52777033.xml
2019,臺南市政府,2019臺南市英語閱讀季活動宣傳暨推廣服務勞務採購案,沐荳設計有限公司,2018-06-22,2019-05-14,326,3050000,2300000,0.75,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190522&fn=BDM-1-52776916.xml
2019,臺南市政府,2019臺南市國際龍舟錦標賽轉播案,三冠王有線電視股份有限公司,1996-02-28,2019-05-07,8469,825218000,480000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190522&fn=BDM-1-52776987.xml
2019,臺南市政府,臺南市政府民治市政中心世紀大樓緊急供電發電機系統更新案,廣昱科技股份有限公司,2000-09-15,2019-05-21,6822,34000000,2584000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190522&fn=BDM-1-52777096.xml
2019,臺南市政府,108年度1999話務系統優化暨設備汰換案,中華電信股份有限公司臺灣南區電信分公司,1996-06-15,2019-05-07,8361,34000000,3500000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190520&fn=BDM-1-52774757.xml
2019,臺南市政府,108年臺南市新聞輿情蒐集分析採購案,慧科數位有限公司,2015-12-09,2019-04-18,1226,1000000,800000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190508&fn=BDM-1-52765471.xml
2019,臺南市政府,南市62101運用各種媒體宣導交通安全觀念及政策整合行銷案,古都廣播股份有限公司,1994-03-18,2019-04-16,9160,50000000,1100000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190501&fn=BDM-1-52759597.xml
