年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2020,屏東縣潮州鎮公所,崙東宮旁排水改善工程,一耀營造有限公司,1996-05-13,2020-11-24,8961,12000000,2180000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201228&fn=BDM-1-53289402.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮中山段902地號起掘萬人塚遷葬勞務採購案,豐隆禮儀有限公司,2006-02-23,2020-12-16,5410,1000000,580000,0.58,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53286937.xml
2020,屏東縣潮州鎮公所,109-潮州鎮鳳尾社區排水溝改善工程,明興土木包工業,2004-10-07,2020-12-22,5920,2000000,1118000,0.56,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53287373.xml
2020,屏東縣潮州鎮公所,公兒四景觀改善工程,安昇土木包工業(獨資),2004-06-23,2020-12-22,6026,5000000,2550000,0.51,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53287895.xml
2020,屏東縣潮州鎮公所,潮州鎮蓬萊里活動中心耐震補強計畫,岳亨土木包工業有限公司,1994-01-19,2020-12-08,9820,3000000,1675653,0.56,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53275689.xml
2020,屏東縣潮州鎮公所,潮州鎮四春里活動中心耐震補強計畫,岳亨土木包工業有限公司,1994-01-19,2020-12-08,9820,3000000,1750000,0.58,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53275691.xml
2020,屏東縣潮州鎮公所,潮州鎮四春里變電所旁道路排水改善工程,一耀營造有限公司,1996-05-13,2020-12-08,8975,12000000,2820000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53275697.xml
2020,屏東縣潮州鎮公所,潮州鎮彭城里活動中心耐震補強計畫,岳亨土木包工業有限公司,1994-01-19,2020-12-08,9820,3000000,1812187,0.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53275695.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮公所110年春節福袋及內容物採購案,創意文化事業有限公司,2017-07-21,2020-12-08,1236,500000,342000,0.68,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53277324.xml
2020,屏東縣潮州鎮公所,潮州鎮三共里活動中心耐震補強計畫,岳亨土木包工業有限公司,1994-01-19,2020-12-08,9820,3000000,1600000,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53275686.xml
2020,屏東縣潮州鎮公所,自走式碎木機財物採購,泰鈴有限公司,2008-05-23,2020-12-01,4575,4000000,195000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201202&fn=BDM-1-53257663.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮公所109年度清潔隊職員工作服採購案,佰佶妮服裝國際有限公司,2006-08-23,2020-11-24,5207,1000000,176000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201202&fn=BDM-1-53259009.xml
2020,屏東縣潮州鎮公所,潮州鎮中山公園內部零星設施整修工程,新南峰營造有限公司,1999-02-25,2020-11-17,7936,3600000,2330000,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201118&fn=BDM-1-53244471.xml
2020,屏東縣潮州鎮公所,「2021開源節流珍愛水資源暨綠能永續先行潮庄元旦千人健走活動」禮品運動毛巾採購案,興隆毛巾廠有限公司,2008-05-08,2020-11-03,4562,10000000,335000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201111&fn=BDM-1-53237657.xml
2020,屏東縣潮州鎮公所,2021年潮州跨年暨珍愛水資源及節能減碳宣導晚會活動硬體設備租賃費用暨勞務採購案,尚樂行展覽會場有限公司,2005-08-23,2020-10-27,5544,1000000,940000,0.94,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201106&fn=BDM-1-53233249.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮第一公有零售市場設施改善工程,開登營造股份有限公司,2012-12-13,2020-11-03,2882,12000000,2215000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201104&fn=BDM-1-53231707.xml
2020,屏東縣潮州鎮公所,109-潮州鎮雨水下水道維護清疏工程,長潤營造有限公司,2018-11-29,2020-10-13,684,3600000,719998,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201023&fn=BDM-1-53221900.xml
2020,屏東縣潮州鎮公所,109年度潮州鎮立圖書館第二期「購置館藏」圖書採購案,宏寶文化事業有限公司,2004-04-02,2020-10-20,6045,2000000,369239,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201021&fn=BDM-1-53218738.xml
2020,屏東縣潮州鎮公所,109年度潮州鎮轄下公園樹木修剪工程,長明土木包工業(獨資),2015-08-27,2020-10-13,1874,1000000,266000,0.27,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201015&fn=BDM-1-53214080.xml
2020,屏東縣潮州鎮公所,調解會廁所改善工程,昌裕土木包工業,2009-07-15,2020-09-30,4095,1000000,240000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201006&fn=BDM-1-53206381.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮公所110年新春文宣品編製採購案,創意文化事業有限公司,2017-07-21,2020-09-15,1152,500000,590000,1.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200926&fn=BDM-1-53200857.xml
2020,屏東縣潮州鎮公所,109-潮州鎮縣道185甲旁排水修繕工程,一耀營造有限公司,1996-05-13,2020-09-22,8898,12000000,1670000,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200923&fn=BDM-1-53198098.xml
2020,屏東縣潮州鎮公所,109-潮州鎮屏111線排水溝改善工程,明興土木包工業(獨資),2004-10-07,2020-09-08,5815,2000000,1110000,0.56,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200911&fn=BDM-1-53188331.xml
2020,屏東縣潮州鎮公所,潮州鎮第一公有零售市場停車場收費管理及維護工作,國雲科技股份有限公司,2014-02-25,2020-09-08,2387,200000000,2000000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200909&fn=BDM-1-53186871.xml
2020,屏東縣潮州鎮公所,潮州鎮立幼兒園109學年度午餐供應食材採購,大同商號,1981-07-27,2020-08-25,14274,5000000,2016000,0.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200908&fn=BDM-1-53185510.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮第三公墓納骨堂(第二棟)新建工程(統包工程),日茂營造有限公司,1990-09-13,2020-08-11,10925.041666667,50000000,79900000,1.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200904&fn=BDM-1-53183039.xml
2020,屏東縣潮州鎮公所,國宅街12巷路尾道路改善工程,憲德土木包工業(獨資),1991-06-29,2020-08-25,10650.041666667,1000000,550000,0.55,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200901&fn=BDM-1-53179753.xml
2020,屏東縣潮州鎮公所,明崙段352地號排水溝改善工程,憲德土木包工業,1991-06-29,2020-08-25,10650.041666667,1000000,350000,0.35,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200901&fn=BDM-1-53179905.xml
2020,屏東縣潮州鎮公所,潮州日式歷史建築文化園區裝置藝術品勞務採購,摩燈藝境企業行(獨資),2017-01-04,2020-08-11,1315,1000000,405000,0.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200826&fn=BDM-1-53175810.xml
2020,屏東縣潮州鎮公所,潮州鎮清潔隊4輛垃圾車車體維修,鈜達企業有限公司,2011-12-01,2020-08-12,3177,500000,291672,0.58,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200818&fn=BDM-1-53168117.xml
2020,屏東縣潮州鎮公所,109-潮州鎮朝昇東路道路改善工程,瑞鳳營造有限公司,1998-12-09,2020-07-28,7902,6000000,4340000,0.72,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200805&fn=BDM-1-53159027.xml
2020,屏東縣潮州鎮公所,109年屏東縣潮州鎮公所模範父親表揚活動桌餐採購,聞香閣食品有限公司,2010-11-04,2020-07-22,3548,21000000,128200,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200723&fn=BDM-1-53148655.xml
2020,屏東縣潮州鎮公所,109年度中元法會會場帆布架、桌椅及冰桶租賃,威泰廣告企業社(合夥),2004-09-20,2020-06-23,5755,1500000,86200,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200629&fn=BDM-1-53125661.xml
2020,屏東縣潮州鎮公所,屏東縣潮州鎮潮中段001、中山段900、899地號遷葬勞務採購,豐隆禮儀有限公司,2006-02-23,2020-06-16,5227,1000000,1600000,1.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200716&fn=BDM-1-53142902.xml
2020,屏東縣潮州鎮公所,109-潮州鎮內道路修繕工程,偉展營造有限公司,2016-09-19,2020-07-07,1387,25000000,3950000,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200714&fn=BDM-1-53139373.xml
2020,屏東縣潮州鎮公所,潮州鎮立幼兒園109學年度午餐廚房瓦斯採購(108年度後續擴充),崁頂潮興煤氣有限公司,1977-02-05,2020-06-30,15851,2000000,84128,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200702&fn=BDM-1-53130592.xml
2020,屏東縣潮州鎮公所,「2020潮生活節」系列活動文創品(一卡通)第二批財物採購,一卡通票證股份有限公司,2014-01-29,2020-06-23,2337,1140000000,432000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200629&fn=BDM-1-53125665.xml
2020,屏東縣潮州鎮公所,「2020潮生活節」系列活動文創品(一卡通)勞務採購後續擴充,一卡通票證股份有限公司,2014-01-29,2020-06-09,2323,1140000000,240000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200610&fn=BDM-1-53111124.xml
2020,屏東縣潮州鎮公所,「2020潮生活節」系列活動文創品(一卡通)勞務採購,一卡通票證股份有限公司,2014-01-29,2020-05-12,2295,1140000000,240000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200519&fn=BDM-1-53091632.xml
2020,屏東縣潮州鎮公所,109年度各公墓(2.3.4.5.6.7公墓)噴藥勞務採購(含第三公墓納骨堂周圍環境割草),慈祐企業社(獨資),2005-06-23,2020-05-05,5430,200000,189600,0.95,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200506&fn=BDM-1-53081282.xml
2020,屏東縣潮州鎮公所,108年度潮州鎮零星基礎工程委託設計監造案(開口契約),英德工程顧問有限公司,2011-12-27,2019-01-22,2583,1500000,2000000,1.33,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200424&fn=BDM-1-53071796.xml
2020,屏東縣潮州鎮公所,108年度潮州鎮零星基礎工程委託設計監造案(開口契約),協昌工程顧問有限公司,2010-05-04,2019-01-22,3185,2000000,2000000,1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200424&fn=BDM-1-53071796.xml
2020,屏東縣潮州鎮公所,109年度潮州鎮零星基礎工程委託設計監造案(開口契約),弘統工程顧問有限公司,2001-05-01,2020-03-24,6902,2000000,2000000,1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200423&fn=BDM-1-53071770.xml
2020,屏東縣潮州鎮公所,109年度潮州鎮零星基礎工程委託設計監造案(開口契約),疆圖工程顧問有限公司,2014-05-07,2020-03-24,2148,1000000,2000000,2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200423&fn=BDM-1-53071770.xml
2020,屏東縣潮州鎮公所,八方樂園後方排水改善工程,茂信營造有限公司,2000-08-21,2020-04-21,7183,3600000,833000,0.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200423&fn=BDM-1-53070740.xml
2020,屏東縣潮州鎮公所,109年度潮州鎮改善公廁暨提升優質公廁推動工程,毅睿土木包工業(獨資),2017-04-19,2020-04-21,1098,1000000,830000,0.83,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200423&fn=BDM-1-53071112.xml
2020,屏東縣潮州鎮公所,109年潮州鎮內零星修復工程(開口契約),新南峰營造有限公司,1999-02-25,2020-04-14,7719,3600000,890000,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200420&fn=BDM-1-53067088.xml
2020,屏東縣潮州鎮公所,109年度天然災害緊急搶險工程,新南峰營造有限公司,1999-02-25,2020-04-14,7719,3600000,1970000,0.55,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200417&fn=BDM-1-53066504.xml
2020,屏東縣潮州鎮公所,109年度潮州鎮立圖書館「購置館藏」圖書採購,金寶書局有限公司,1996-08-14,2020-03-17,8616,5000000,103365,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200409&fn=BDM-1-53059681.xml
2020,屏東縣潮州鎮公所,109年度病媒蚊防治噴藥服務工作勞務採購,衛寧病媒防治有限公司,2018-06-14,2020-04-07,663,500000,440060,0.88,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200408&fn=BDM-1-53058353.xml
2020,屏東縣潮州鎮公所,109年度泗林里綠色隧道行道樹修剪工程,甲氏園藝企業行(獨資),2020-02-26,2020-04-07,41,100000,213500,2.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200408&fn=BDM-1-53058201.xml
2020,屏東縣潮州鎮公所,鎮立幼兒園109年度畢業紀念冊及畢業典禮活動光碟採購,遠東專業影像生活館(合夥),2005-04-25,2020-03-17,5440,200000,107800,0.54,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200406&fn=BDM-1-53055612.xml
2020,屏東縣潮州鎮公所,109年度路燈養護材料,大照貿易有限公司,1994-05-26,2020-03-24,9434,5000000,545158,0.11,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200325&fn=BDM-1-53047853.xml
2020,屏東縣潮州鎮公所,109年度里、鄰長文康活動,台翊馨旅行社有限公司,2004-07-12,2020-02-25,5706,10000000,989000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200311&fn=BDM-1-53036108.xml
2020,屏東縣潮州鎮公所,新埤鄉海豐段202地號解除坑洞列管工程,均悅營造有限公司,2000-03-14,2020-02-04,7266,8000000,650000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200226&fn=BDM-1-53024137.xml
2020,屏東縣潮州鎮公所,第二公墓納骨堂屋頂修繕工程,一耀營造有限公司,1996-05-13,2020-02-25,8688,12000000,244000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200226&fn=BDM-1-53024979.xml
2020,屏東縣潮州鎮公所,潮州鎮介壽路(縣道187線)東側排水溝改善工程,茂信營造有限公司,2000-08-21,2020-02-11,7113,3600000,1950000,0.54,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200221&fn=BDM-1-53021851.xml
2020,屏東縣潮州鎮公所,109年度常溫瀝青混凝土購置,郁程營造有限公司,2018-08-27,2020-02-18,540,12000000,417000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200220&fn=BDM-1-53020204.xml
2020,屏東縣潮州鎮公所,109年度清運車輛行車視野輔助系統採購,宏義科技有限公司,2013-05-14,2020-01-07,2429,1100000,387000,0.35,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200205&fn=BDM-1-53008664.xml
2020,屏東縣潮州鎮公所,(108)潮州鎮雨水下水道維護清疏工程,百匯營造股份有限公司,2013-10-28,2020-01-21,2276,12000000,1010000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200130&fn=BDM-1-53003554.xml
2020,屏東縣潮州鎮公所,潮州鎮清潔隊4輛垃圾車車體維修,輝明車體有限公司,2009-06-26,2020-01-08,3848,15000000,310000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200109&fn=BDM-1-52989908.xml
2020,屏東縣潮州鎮公所,108-潮州鎮彭達街排水溝改善工程,天榮營造有限公司,2018-03-22,2020-01-03,652,7000000,485000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200106&fn=BDM-1-52984996.xml
2020,屏東縣潮州鎮公所,潮州鎮立幼兒園油漆及水溝改善工程,新南峰營造有限公司,1999-02-25,2019-12-24,7607,3600000,1370000,0.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52983096.xml
2020,屏東縣潮州鎮公所,八爺里環龍社區周邊排水溝改善工程,天榮營造有限公司,2018-03-22,2019-12-31,649,7000000,1740000,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982981.xml
2019,屏東縣潮州鎮公所,鎮立幼兒園108年度課桌椅及教具採購,帝旺數位科技股份有限公司,2009-04-07,2019-12-24,3913,5000000,338700,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191225&fn=BDM-1-52970217.xml
2019,屏東縣潮州鎮公所,新庄路309巷道路改善工程,偉展營造有限公司,2016-09-19,2019-12-17,1184,25000000,1120000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191219&fn=BDM-1-52961604.xml
2019,屏東縣潮州鎮公所,2020潮來鼠元寶跨年晚會活動硬體設備租賃費用暨勞務採購案,炫谷整合行銷有限公司,2009-01-16,2019-11-05,3945,2000000,930000,0.47,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191212&fn=BDM-1-52953476.xml
2019,屏東縣潮州鎮公所,(108)潮州鎮檨仔里(屏72)道路改善工程,憲德土木包工業,1991-06-29,2019-11-19,10370.041666667,1000000,480000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191203&fn=BDM-1-52941854.xml
2019,屏東縣潮州鎮公所,鎮立幼兒園108年度空氣清淨機採購,臻淨科技有限公司,2010-10-04,2019-11-19,3333,15000000,192100,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191120&fn=BDM-1-52928596.xml
2019,屏東縣潮州鎮公所,108-潮州鎮明倫路道路改善工程,偉展營造有限公司,2016-09-19,2019-11-05,1142,25000000,1979000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191107&fn=BDM-1-52915581.xml
2019,屏東縣潮州鎮公所,潮州鎮自由路200巷排水溝改善工程,憲德土木包工業(獨資),1991-06-29,2019-10-29,10349.041666667,1000000,310000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191031&fn=BDM-1-52909983.xml
2019,屏東縣潮州鎮公所,潮州鎮三星里中山公園環境改善工程,毅睿土木包工業(獨資),2017-04-19,2019-10-22,916,1000000,1000000,1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191024&fn=BDM-1-52902843.xml
2019,屏東縣潮州鎮公所,天文街路尾道路開闢工程,毅睿土木包工業(獨資),2017-04-19,2019-10-08,902,1000000,285000,0.29,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191014&fn=BDM-1-52893180.xml
2019,屏東縣潮州鎮公所,108年度病媒蚊防治噴藥服務工作勞務採購案,吉帝環保科技有限公司,2008-12-24,2019-10-08,3940,5000000,201600,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191009&fn=BDM-1-52891665.xml
2019,屏東縣潮州鎮公所,綜合球場壓克力地坪整修工程,吉鈺營造有限公司,1995-11-10,2019-10-01,8726,3600000,676200,0.19,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191003&fn=BDM-1-52886703.xml
2019,屏東縣潮州鎮公所,潮州鎮立幼兒園108學年度午餐廚房瓦斯採購,崁頂潮興煤氣有限公司,1977-02-05,2019-08-28,15544,2000000,255200,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191001&fn=BDM-1-52883628.xml
